text,emotion
"when my mother threatened me with thrushing me of the stairs, when i once more should make a comment",fear
"at school i was talking to a classmate about mathematics  i had grown weary of it and said : ""i would like to throw the book on the arse of kuikka""  my classmate said : ""now, he is sitting there and waiting for the book"" (kuikka was one of the mos",shame
i felt happy when my mother gave birth to a son who is the last born in the family,joy
"this happened a year when i was having a hard time, i got admission to do research despite obstacles in the procedure of admission",joy
"when i saw my 16 year old sister at home after having waited for her all night, not knowing where she was",joy
"i was working in i when a friend of mine borrowed his car so i could get bach there, i had to come to spaulo and his car was here he said :""when you get the car tell my mother that you are only taking the car bacause i asked, for she doesn't like",shame
when a colleague was rude with me because she didn't understand the subject about which i was discussing,anger
when i took a small boy's share of choclale  he was our guest and so had been given a larger share of the sweets,guilt
when my grandfather died,sadness
not handing in homeworks in time,guilt
"one of my class-mates had a disease unexpectedly, he had been in a coma for six days in a hospital before he died",sadness
when i knew that my niece did a bad schoolar examination because i couldn't explain her the lesson,guilt
"on a mountain tour, my girlfriend and i passed by an inn near the house there was a big dog which began to follow us as my girlfriend is afraid of dogs, i had to draw his attention to me he jumped towards my shoulders and wanted to play with me b",fear
when one of my best friends commited siucide during these holidays,sadness
when i take a look into a slaughter-house and when listening to stories about torturing people or animals,disgust
"this feeling of guilt really applies to moral/religious views i (being catholic) went against what i was brought up to believe in and had a sexual relationship with my boyfriend many months later, when i was doing some deeper self analysis i began",guilt
a boy who shot dead a squirrel,guilt
when i saw a male engineer one year and came back to find he was now a female (i don't know it/them personally),disgust
a girl i was with went off with another guy,anger
when they tried to rob me,fear
running away from a fire,shame
when my boyfriend and i made up,joy
"we always made a lot of noise during a certain lecture  this may have been because we did not respect the lecturer finaly, the lecturer could not tolerate it and he scolded us angrily and pointed out our misbehaviour",guilt
this sounds really predictable and usual but it was absolutely heart-rending at the time my first lover (i was 15) just rang up one day and announced that he had found another woman i never saw him again and it hurt because i was positive that it,sadness
"when we were young, a friend of mine tried to dissect a frog while  we were playing near his home",disgust
when i was coming back home alone at night,fear
birth of children,joy
after a long trip in my dad's van without incident i stopped to fill the tank with gas and dented the side of the van against the pole then my cars electrical system would not work when i tried to drive home from his house,anger
on may 20th i got a summon to appear in court on may 28th 1985 on the subject of impregnanting a school girl i really feared of standing in the court in a few days time after this notice i was also embarassed due to formal approach that was expect,fear
in a bus i fell sick and vomitted in a bag  the entire situation was disgusting in itself,disgust
a young man was insulting and humiliating a drunken man,disgust
cheating to get the best grade on a test in 7th grade,shame
"new year's eve party in the country, i hardly knew a person; my partner spent most of the time at the bar i had little opportunity to get to know people because our table was separated and my boyfriend's parents were present",anger
i was disgusted at the way the bus conductor threw out an old woman oiut of the mini-bus simply because she could not pay the fare for her luggage,disgust
when my dad caught me with a honey (girlfriend) in my bedroom,shame
my employer took too many aspirins for a bad back and also drank an enormous amount of spirit  this was dangerous  and he did not understand that he had done anything wrong,anger
having received an offer to do post-graduate work,joy
being sexually assulted on a bus,anger
on boat trip - saw mother giving young child (aprox 6-7 years) cigarettes,disgust
a friend unjustly put the blame on me to relieve his conscience and also spread lies for the same purpose,disgust
"when i got an unexpected letter from  a guy, who had been my school mate",joy
being chosen to do your experiment with aphasia,joy
"when i went home alone early in the morning, i had to go through a wood",fear
"my flatmate was asking questions about my relationship with my boyfriend, whether i wasn't treating him as unfairly as i claimed he'd been treating me as a result, i was angered, and became defensive",anger
"when i read about or think about environmental pollution, the armor race, starvation, etc then one realizes that mankind is bad, most important is power and money, at the cost of nature and mankind",disgust
china cannot give your lectures bigger place and sound system,shame
"when i slapped a nephew who did something that i considered wrong, and i was reprehended for this",guilt
i had lied to a person because i had thought that i could not tell him the truth when he found out he was not angry but understanding we talked the whole thing over,shame
when the man i loved decided to leave me forever,sadness
when my aunt told me angrily that i was a good-for-nothing and she was fed up with my behaviour,anger
when my boy-friend left me and i wanted to persuade him to stay,shame
when my father was imprisoned for burning the house of his younger brother,sadness
a few months a close relative of mine died  i had never expected this to happen and was sad for a few months,sadness
"when i decided to move away from my parent's home, my mother told me that it was as if a part of her had been torn out of her",guilt
when my dress was stolen,anger
my aunt phoned me to ask me why i had refused the her invitation to dinner at her home on the new year's eve,shame
somebody took my wristwatch and promised to have it mended and later was telling me that he couldn't give it back to me because i was rude at a certain time,anger
i was in the house at night and i heard a hyena crying outside it cried for almost an hour and i feared it might break the window and enter inside the house,fear
my mother was working with a knife and we were all laughing heartily  she was not able to control the knife and stuck it deep into her hand,sadness
"a borrowed car broke down while i was using it  it was not my fault, nevertheless i felt guilty",guilt
when i realized that the person i was courting hadn't been really by my side for a long time already he had deceived me and i let him deceive me,anger
"in 1980 when i was in the 12th standard, we had arranged a small picnic in kandala  one of my closest friends wrote a small and cute poem for me, which expressed the feeling of closeness we had for each other  i was very thrilled and i can still r",joy
"quite recently i realized that i had had some erroneous views about life for instance, i had always lived for other people, had forgotten my own person and suppressed my own feelings i was ashamed because i had not been concious of that until i ha",shame
"i watched the news at the tv, it was a commentary about ""hainburg"" i felt disgusted when i heard members of the union speak about the situation",disgust
i found out that someone that i knew had someone else taking tests for her,disgust
passing an exam i did not expect to pass,joy
"when my brother was born, everything went all right  it had been very likely that he would have a deficiency (my sister suffers from down's syndrome) and that my mother would be in danger",joy
the last time i had sex,joy
in a public swimming hall i saw a very aggressive man who practically attacked the children who got in his way when he was swimming,disgust
a person died (not really a friend),sadness
i was unaware that i had walked the streets in torn trousers,shame
"receiving notification that i had made a successful application to the speech therapy course at uni, gave me a very good feelig of achievment and joy",joy
"a friend told me it would be better for me not to be on familiar terms with another friend, although, in my opinion he had no reason to say such things he only said so hoping that i would search support from him (that, however, was not necessary)",anger
when i talk to my friends,joy
when people would tell me that my ex-girlfriend was playing around on me,anger
"after being away on a holiday for 2 months, a friend, who lived interstate, had remembered when i'd get back and phoned to welcome me home on the night of my arrival",joy
with self at losing an important game that i should have won,anger
accepted by the college football team,joy
"disagreements with mother  when i moved from kankaanpss, she had promised to help me move but broke her promise because of some hindrance",anger
always when i am well succeded,joy
"i did not go to the exercises, without any adequate reason",guilt
a chat on the telephone with a friend,joy
"in our class we had a test on nursing, so a friend from the army was caught peeping, by using a paper which had already answers which was written by him so all of us from the army got ashamed",shame
today i did a lot better on my architecture project than i expected,joy
when i was selected to study here at unza,joy
"when my mother found me in her bedroom ""stealing"" sugar in her bedroom  according to our customs there comes a stage when a child stops using the parents bedroom and i was well past that age",guilt
"my friend replying to my letter and again saying he was attracted to me and suggesting we write, talk and get together and see how things went and his suggestion that i could ring and doing that it was really good - though really insane conversation",joy
sitting in the dorm when the guys were verbally reading letters in penthouse,disgust
when i lost my grandmother  she had been my guardian after the death of my father,sadness
when mum had beaten my young sister just because she had received a letter from a boyfriend,disgust
insulted by teacher,anger
when i arrived too late at a meeting of mentor (the night before the introduction of novices on the university start),shame
when my son has a pain in his leg (for no apparent reason),fear
on the scenic railway at the fairground,fear
"i talk too much, cannot keep things secret i promised a friend not to tell something to anybody neverthless, i did, and she got informed about it i felt very ashamed",shame
shame i feel when i am not properly dressed,shame
"i was with a girl one night and then did not call her again, although she had asked me to do so",guilt
in the morning just before going to the dentist,fear
"old man in hospital, hollow-cheeked, only one half of his nose and glass-eye, rattling breath",disgust
leaving home when my mother thought i had no reason to go and felt that i was rejecting her she is a constantly depressed person (a bit of a worry-wort) and i felt guilty about having given her this additonal problem,guilt
"every time, in the last few days, when my girlfriend told me that she loves me",joy
i went to visit friends and it was very companionable,joy
"several weeks ago, i had problems with friends, i felt disgusted by a friend",disgust
a too eager approach by a dirty drunken person in a bus,disgust
when i had to finish those big amounts of homework in time,disgust
when felt lonely about writing my family,sadness
"i was going around with a foreigner's wife and my entire family got to know about it, this was just when i had become a christian",shame
i was playing with friends then i decided to splash some sand into a car which was moving nearby the driver got angry and came to report to my parents,fear
"in a warm bus full of people, someone vomited and the whole bus stank",disgust
immediately after the new year holidays i happened to visit a party where there was a lot of alcohol and i became drunk on the next day i felt sort of ashamed when i remembered what i had said and done on the night before,shame
"at primary school, when i vomited in front of others in the middle  of a lesson",shame
"during carnaval i danced for a few minutes normally i don't dance because i am rigid in my moving around during a dance, i stopped very soon",shame
i was moving in the graveyard at 600 pm one day and was griped by fear because i was told that ghosts detain people moving there at night,fear
the period when i was pregnant and when i gave birth to my son i can say those were the happiest months in my life,joy
"when i was mistakenly accused of being a thief when i accidently gave a fake coin at a counter  i realized this before i handed over the coin, but the man called me a thief and called a witness",anger
i was to take a test and i had not made the necessary preparations until it was too late  there were two days to go and i still had not done much,guilt
my boy-friend told me that he would take me to the training of the life-saving dogs,joy
"i wanted something in particular and did not get it, also there was no possibility of getting it",sadness
years ago i fell in love for the first time as natural for every school-girl i was day-dreaming later (after 3 years) we left each other no one was to blame but i felt deep sadness even now i remember about it quite often,sadness
not being able to argue against class leaders,shame
participating in a theft several years ago,shame
"one night,when i was in primary 5 or 6, i felt thirsty so i fetched the thermos to pour a cup of water for myself  then i saw my brother lowering his head and i, jokingly, poured the       water on his head",guilt
my parents failed to visit me as they promised,sadness
"i saw a dead child which was not covered, it had been knocked down by a car",sadness
"my father had bought too many goods for his shop, there was not enough space to store them",anger
i had a long discussion on politics with an acquaintance  he was more knowledgeable than me and i failed to explain my point of view and was misunderstood so i felt depressed and left,sadness
"out of sheer curiosity, i went to see a pornographic movie in copenhagen  the room was full of men, who panted and masturbated  very disgusting",disgust
"in the holiday cottage of our association, two of my pals came to wake me up early one morning by bringing a radio played at the highest volume into my room - it was the morning service at its loudest",anger
"i was of the opinion that 1200 pm was too early to be back at home after going out, so i stayed away longer, knowing that my mother would be worried",guilt
"i thought that someone was angry with me but, by hindsight, that didn't appear to be the case, he even liked me",joy
"last course, when i passed with good marks three subjects which i had previously failed",joy
broken a friend's cup,guilt
"i do not have the time for other people's problems  my mother-in-law is sometimes depressed and i do not have the time, the desire or the strength to help",guilt
a very drunk person,disgust
"the last time i had to phone the registry, after having called them so many times in the last few days",shame
"i stayed alone in the dark at night in the mountain, waiting for my uncle  i remember that i took a big stone and it calmed me",fear
when i failed to answer a simple question,shame
"when i was refused a transfer from my school to another, simply because it was far away from my house",disgust
"i was sitting at a rock concert, listening to an extremely loud band a tiny baby in a crawler had been left by his young mother, right out in the sun next to a speaker, and was screaming - probably in pain",disgust
the day i came home drunk after having attended a disco party,guilt
death of my father,sadness
i was very sad when i heard that my uncle had passed away untimely at home,sadness
diagnosis that i have a stomache ulcer,fear
i felt happy when i received the letter telling me that i had been admitted to the university,joy
"when i got low marks in the final year bsc exams, i felt guilty as i had not worked hard because i had been roaming around with my  friends",guilt
"on christmas eve,1984, i had just finished the exams and was afraid as the results of one of my major subjects had been very unsatisfactory  i thought that i had only a 50% chance of passing  even if i failed this subject i would not need to rep",fear
i had to take care of my little brother when i met a friend i did not pay attention to him for a certain time and he was hurt while he was playing,guilt
"the time i lost a badminton match, that i should have won at the zambia closed badminton championships",sadness
slept in a chapel and in the middle of the night i realized that there was someeone else in the chapel  i never discovered who it was and why he was there,fear
my cat died from an illness  it had been with us for 7 years  it was a lovely cat  it had been ill for one or two weeks and the veterinary surgeon had told us that it was dying,sadness
talking to a very good friend who had just had a very bad experience which was changing his whole way of looking at life etc,sadness
my mother revealed personal details about me and the negative aspects of my character to other people when i was present but unable to defend myself,shame
when my sister broke my china tea set,anger
when excuses are necessary and i get out of doing it myself,guilt
i share my small flat with my friend on her birthday we could not see each other until evening because we had to stay at the university all day in the evening i left a lecture before it finished to be able to buy flowers for her when i was at hom,anger
when a certain boy went about saying that i am his girlfriend i wrote him an insulting letter to him and called him names,anger
i had an accident with damage to the car body,anger
"when i had to walk over three kms through a field which had wild bulls, because my car had broken down",fear
"i suffer form a disease of my muscles however, i cannot talk about it and my feelings, the consequence with my parents they try to repress it",sadness
"after i was thrown out of a car in an accident, this resulted in a fracture",fear
"lost my purse, the money in the purse belonged to my parents",fear
one day i was the leader of the weekly meeting of the church fellowship  that day i had been preparing for the exams and did not estimate the time to travel to the church right and i was twenty minutes late  as i had not prepared well i led the á,shame
"when i understood that my marriage was falling apart, and we decided to be legally separated",sadness
heard that my girl-friend was chosen for the english lectures and i was not i lost my temper and she is very upset now,guilt
walking through campus at night a squirrel jumped in front of me,fear
arguing about price with private shop-assistant,shame
i felt angry when my only pair of trousers was stolen and could not be able to find out who the thief was or anyone who knew about the story,anger
"when i was a child, my beloved cat gave birth to four beautiful little kittens before she had them, she came up to me and i followed her out, then witnessed them being born",joy
a party with no worries (ie no tests homework etc) many friends were present and good music,joy
i was forced to leave an unforgettable friend,sadness
i was happy when i understood that the girl i liked was in love with me,joy
when i was told that i had no right to control my lover,disgust
i once saw a programme on tv describing how certain wild life films were made and was disgusted by the treatment of certain animals in this particular programme of the polar bear,disgust
"i could have passed the last exam of the public competition, but i failed as i had not studied",guilt
when one learns through the mass media all the wars and killing going on in the world,disgust
i can positively say that i have never done anything that made me feel guilty,guilt
i do not help out enough at home,guilt
when i heard that i had passed my end of first year exams and i was ready to enter 2nd year because i felt i had failed as they were very hard,joy
not being able to convince my class leader that my friend is better than me to go to the english lectures,guilt
i went to a restaurant with my boyfriend for dinner there we saw a couple the man of the couple was a negro and he hadn't manners for eat,disgust
when a boy put a handful of cooked potatoes down my dress and there was no water to clean up,disgust
"one night i had a feeling that somebody was stealing my car, but i was too frightened to go and see",fear
while trying to board a train i missed the footsteps and fell down on the platform,fear
"i had planned a trip to the south during easter, together with a friend she was very sorry when i changed my mind and decided not to go after all",guilt
when a close friend of mine collapsed and passed away and the illness was not known,sadness
the death of my grandfather,sadness
the behaviour of people spitting everywhere,disgust
we were on the road in a car when a lorry bypassed us  we had to swerve and we almost got run over,fear
at an office an application that i had made was turned down because of a scrupulous interpretation of the rules,anger
swearing in public,shame
"i was ""best man"" at my brother's wedding a year ago",joy
when i dated a close girlfriend's boyfriend a few times he told me that it was over between them and i accepted it  when she found out she finished our friendship,shame
my son drank four pills of diazepam every two hours instead of amidophen,guilt
when my grandmother died; i had a stronger relation to her than to my mother,sadness
when i saw president reagan get elected,disgust
"i broke a cup and put it back without telling anyone about it and someone almost got blamed for it, then it was discovered that it was me who had broken it",guilt
"when i was travelling by tram, i tripped and fell against the door  i thought that i was going to fall out",fear
"disgust is a feeling that i have never experienced with peoplie but , on the other hand, it has been with repulsive animals, i;e snakes on tv",disgust
when i climbed up a tree to pick apples  the angle of the ladder i was on did not enable me to get high enough  this implied that the ladder was not very stable,fear
"i went shopping with my parents - my father payed everything for me, i was very glad",joy
i was angry about 3 months ago and i kicked backwards against the wall it caved in and so i had to show it to my parents i had been angry after my mother said something to me about not being able to find clothes in my size - something that i'm sen,shame
my mother wants to talk very often about her life i dislike this because she always talks negatively about the same people whatever i do it doesn't help,guilt
the editor changed the heading of an article that i had written  he considered the heading to be derogatory towards the person i had written about,anger
"whenever i am alone in a dark room, walk alone on the street, sleep alone in the room at night or see something which is only partly visible  this emotion was very strong when as an 8 year   old child i saw something horrible",fear
i was angry when my abilities of a singer were underestimated,anger
"when my father took away my cherised diaries to burn them (i was also very sad) ""oh, how i hated him""",anger
"i was very fat, and was ashamed of my body",shame
i was angry with a person who behaved terribly at a ball offending her relatives,anger
"at a restaurant i observed how the gypsies tried to get money by cheating the foreigners ie non swedish speaking  my anger had nothing to do with hatred against foreigners, but it was an expression of the anger i feel when i see people being used",anger
staying in a relative's house which was broken in before,fear
a friend of mine told me that my boyfriend had been with another girl this summer  we had been going out together for four years and we had not done so for the last three months  i could not believe it,sadness
i had to take care of a neighbour's child i did not look after it all the time and the child fell down and was hurt i felt guilty,guilt
my father stayed abroad for one year he does not like to write letters because he makes ortographic mistakes i never had a good relation to him he wrote me a letter in which he said that he loved me,joy
"at a concert an old man arrived and began to danse, sing and do silly things",shame
"when i read the diary of the girl with whom i was living, it was about another boy with whom she had been going around some time back",sadness
"the day when my son said for the first time ""mummy""",joy
i felt disgust after watching a picture on television about torturing political prisoners in india (this happened in the india of indira ghandi),disgust
caught lying to my father about a speeding ticket i had received,shame
"when i was 8 years old my tonsils had to be operated on this is not a complicated operation, but just before it started i was very afraid so that i will never forget it",fear
i borrowed a gold bracelet without the girl's knowledge i had it for so long i had to keep it to this day i feel ashamed at myself for having it i never wear the thing anymore,shame
"i bumped my dad's car in a lamp post  he was not at home then, neither was he home when i left for the campus  i did not tell him about the accident and i will never tell him",guilt
when i knew about my first job,joy
being in love for the first time,joy
"when i realized that my girlfriend, whom i like, and i were going to separate",sadness
i felt sad when i heard that my girlfriend was double-crossing me with the boy who is my best friend,sadness
when some unforgiving acquaintance dragged up an old and rather embarassing situation from my past,shame
i was not chosen for the all english class,sadness
i felt angry when i failed in an exam about which i knew quite a few things and i did not deserve to be plucked,anger
when my best friend got a boyfriend because of this a relationship of ten years was finished abruptely,sadness
when our dog died,sadness
when i wet my head (or bed ?) one day my sister discovered it and reported it to the other siblings so my mother had to scold me,shame
it was the first time i met him (my boyfriend mrw)  it was during the first term summer vacations  we met each other while handing in our homework  he invited me have a trip with him and we were together till 8 pm,joy
fear of punishment for having broken an item of value to my parents,fear
when my friend and i were discussing the good looks of a guy we realized that he had been listening,shame
when i sided with my mother in a quarrel she had with my father before they briefly separated,guilt
"when i got my fingers stuck in one of the side holes of the door, in the tube",shame
when i got permission to study at a place which was far away from my home,joy
a friend of mine called me when i was not at home  i phoned her back to know what she wanted and she told me that she had dialled the wrong number,sadness
at the crowded conditions of living  i always quarrel with my elder brother as he puts the tv volume at a deafening level and i can not practise my piano lessons  thus i feel that my home is disgusting,disgust
when my girlfriend told me that she wanted to leave me,sadness
"some people whom i do not like at all, and one of the reasons is their physical appearance",disgust
when i got through the first day here at the department,joy
i was at school whhen i received a letter from the dean of my school congratulating me for my performance at the previous year's exam,joy
two summers ago my best friend and i drove into unknown mountains at midnight to pick up my broken car we told one another horrifically scary ghost/murder stories and succeeded in scaring eachother pretty well - even though somewhere in our heads w,fear
"i went out with my sister, her boyfriend and his friend i did not like this young man but suddenly he overcame me and kissed me he was very strong so that i could not defend myself",disgust
my elder brother and i have not always had a good relationship and i feel ashamed of myself as i do not call him to talk to him nowadays,shame
finally being asked by someone to a banquet,joy
"my superior blamed me for some neglects at work in front of others  in fact, the task in question was not supposed to be done by me",anger
i forgot to lock the outside door at my land lady's place,guilt
attitude to a related family,disgust
when i did bad on a chamistry midterm which i could have done well,sadness
when i was admitted to a language school on the day when i was informed by a message and my parents congratulated me,joy
when i was face to face with my deceived friend after sleeping with his wife,guilt
"when my friends left without waiting for me, after we had arranged to go out together",anger
"when i saw an accident, a woman was run over and she died on the spot",fear
"when it was discovered that i had done the assignment at my work place, this caused a lot of embarrassment for me",guilt
while playing i urinated on grandma's floor and did not go to the lavatory  my cousin told grandma and she came,shame
"a certain person started to say dreadful things very calmly, i felt hurt and disgusted",anger
i was very hungry and just wanted to start eating when a friend called me who usually talks for a long time i was angry because i was prevented from eating,anger
"i had parked in a corner, and when i was going out i didn't watch if another car was coming and went out the car that was coming was obliged to stop suddenly it didn't crash but for a little",guilt
at my sister's wedding,joy
"at a sm÷rgasbord table, a man mixed differnet kinds of picked herrings with fruit salad",disgust
i was walking to school and i passed by a red cross post where there were many soldiers  they began to pass remarks at me,shame
shame of not doing something well,shame
during my high school time i succeeded to play a concert of mozart on the piano when i gave my first performance i succeeded to play it very well,joy
"my anger is with men, their inability to be human (not all men)",anger
"when i finished my exams after 12th grade, i was worried about getting a te score high enough for physiotherapy when i found that i had been accepted i was ecstatic, or more appropriately, could jump for joy",joy
"a friend came to visit me late one night he promised to stay only a quarter of an hour, but he stayed 5 hours !! he didn't leave and i was very angry",anger
"when walking along the beach with my boyfriend, we saw 2 people having sex on the sand dunes in full view of everyone it was the fact that they chose that area in which to have sex, that disgusted me",disgust
by mistake i took a book from the library which was not supposed to be loaned out,guilt
"when my boss cut off my vacations saying that in that month it wouldn't be possible, and after some time he let another girl take vacations that month the anger was because of the resentment resulting from our bad relationship",anger
i was in a car accident on the way back from a weekend rowing regatta we'd won 5 others were in the car i thought i'd never be able to row again,sadness
"my third grade teacher caught me cheating on a spelling test i couldn't spell australia and she said in a loud voice something like ""we don't have cheaters in my class""",shame
when my boyfriend said he did not want to see me anymore (which turned out to be untrue),sadness
disappointment over a friend,fear
"i felt it when i saw a colleague of mine eating like a beast at the same time he was making gestures, speaking and making the hell of a noise",disgust
once when i complained i caused a great discussion between my parents,guilt
i travelled on a bus and i forgot to punch the ticket a ticket collector came in and i had to pay the fine i did it with a feeling of shame,shame
"i broke an egg, with which there was something wrong, into a little cup there was a thick white ""wad"" in it i tried to take it out and throw it in the sink",disgust
in a very crowded shop i was distracted and missed my turn in the queue  a woman who was behind me began to shout at me asking me either to pay more attention or to leave,shame
at a cash desk where i had gone to buy 16 rolls of kitchen paper at a reduced price  after queuing with screaming children; it turned out that i had taken two 8 roll packets instead of the one 16 roll packet to which the rebate applied  the assist,anger
i sensed this feeling when i passed successfully the second tour of a competition,joy
receiving a nice present from my parents,joy
i was very scared when i went to the examination hall for my msc examination as i had studied a limited partion of the course thoroughly and i was in great doubt whether that would be asked,fear
"when i was 5, a few of my friends and i would light matches for fun one of my friends confessed to her parents and my parents, i guess, knew or suspected i was involved but i said i knew nothing about it",guilt
in secondary school i had a class-mate who talked too much   once we went to the cinema after school and she sat next to me and commented the movie throughout  - very disgusting,disgust
someone drove into my car and then denied that it had happened,anger
"my parents are divorced, father pays alimony for me two years ago my sister who lives with father, suddenly asked mother for money as she considered the amount of money my mother offered her too small, she brought an action against mother i was á",anger
made mistakes in exam,anger
at the butcher's i saw an animal which had just been slaughtered; blood was dripping on the floor,disgust
falling in love,joy
when my father was involved in an accident,fear
the day i left my first girlfriend,sadness
"at the weekend i wanted to be absent from school because of a sports event, but my teacher refused to give me the day off because he didn't like me",anger
"a few days back, i walked on a heap of faeces while walking on the road  i got goose flesh because of this",disgust
when confronted and in my opinion hassled by the police,fear
i had not done my assignment seriously  i only pretended to finish the work as the work did not have any meaning for me  the whole thing made me feel guilty,guilt
i sent a book to a friend of mine  the book meant a lot to me and he lost it,anger
when i excreted on the mat instead of the potty,shame
the day i was forced to use a public convenience place in town  it was so filthy that it really made me sick,disgust
i received a letter form home telling me that my sister was very sick,sadness
"when i was going home, i saw somathing which looked like a snake   on the road but later i found out that it was only a stick",fear
when a boy tried to fool me so he would be ok trying to show me that he is a gook boy,anger
alone in the house (late 8pm) i heard noises sounded like someone was trying to get in our back door,fear
"anger at doctors for their treatment of me after giving birth they left part of placenta behind and i bled heavily for twelve weeks - due to this, i felt weak and emotional, and they said i needed psychiatric treatment and give me no support",anger
my grandfather's death,sadness
"i felt guilty because of the pain i caused to a very close friend but over the feeling of guilt, my conviction of being right dominated",guilt
when after a party celebrating a friend's 21st birthday - upon leaving i found 10 people outside throwing up and further 4 unconscious,disgust
i have been thinking of changing my major for a few months  my original major was chinese language and it blocks my way  i have to face many problems at the sametime and i do not know what is real and virtuous  i do not know if i am not intereste,sadness
i lost a close friend,sadness
"the long lasting illness of my grand-mother, and the changes in family relationships caused by it",sadness
"my best friend started moving out with my boyfriend when i heard this my heart sank because i didn't expect that my own good friend could do such a thing, so i got angry",anger
"this happened when i went to check my first year results, i had  thought that i would fail and i found that i had a clear pass in all my courses",joy
in the real sense of the word i experienced fear in my first months in the army during my first night of duty the cause for all this was a bear i became panic sticken (may be for the first time) and even forgot that i had a gun,fear
"teenage neighbours smashed my letterbox for the fifth time in a couple of months it was a deliberate action of kids who had stayed in my home, had meals there yet took a dislike to my daughter",anger
"at my grandmother's detestable and selfish conduct towards my elder sister, although her behavior was due to senility and lack of understanding",disgust
brother took my money to use for his own purposes,anger
"in the compartment of a public transport railway, i did not give my seat to an old man who was standing near me  it was another teenager who did so",shame
when i fought with my friends,guilt
the first time i went away with my boyfriend and lied about where we were staying,guilt
"my father suddenly fell ill he stayed for 3 months in the hospital: the last month on intensive care of the academic hospital, then he died",sadness
when i told a lie to a friend of my sister on april fool's day  she later came to see me and told me that it was a very foolish thing to do,shame
i got separated form my closest friend he went to work abroad,sadness
"i had called a boy who had dated me, and told him that i was ill, while, actually, i didn't want to go out with him, later on, he asked me if i was feeling better, then i felt ashamed",shame
when i wore a grotesque figure hanging down my back,shame
i spent a lovely relaxing evening with my boyfriend we played games and talked all evening,joy
a successful lesson,joy
"for example, when i have promised something but i haven't fulfilled it",guilt
when the coach of our team degraded me to the second team,anger
when the lady who is now my wife accepted my proposal to be my lover and future wife,joy
before taking an exam,fear
i felt sad when i heard that my cousin had passed away just suddenly,sadness
when i do not succeed in making myself clear to other people when they do not understand what i say,shame
"at a party in which i met an interesting female we enjoyed eachothers company, while slow dacing",joy
when realizing that my girlfriend and myself in fact had started the process of breaking up,sadness
grovelling people,disgust
when i got a small present form a person i like very much,joy
"i went to study in a public library but i didn't know it well i got a book and wanted to study hearing music then i went to a place were i could do it, but when i passed by a door a bell rang and a man came saying that i couldn't leave with the bo",shame
when i learned that my dad had cancer i knew he was going to the hospital for some tests my mom told me when she picked me up one weekend from cal to take me home,sadness
when i failed my standard 8 examination for the first time,sadness
"when i think of death - not my own but that of my parents, brothers and sisters",fear
someone who was speeding was forced to slow down when i pulled out onto the road and proceeded to abuse me at the next set of traffic lights,anger
some foreign students playing loud music before the biology examn,anger
when a close relative got quite drunk it was a relative that i had respected for a long time and looked up to as a child,disgust
felt joy a few years ago when i was away on holiday and sat very close to my best friend looking straight into the eyes,joy
a girl i do not like kept coming to me and talking to me,disgust
"seeing maltreated, dead animals",disgust
when my boyfriend went away for a month long holiday without me,anger
"did not pick up a water mellon skin, someone slipped on it",guilt
"hit a dog with my car, and didn't stop",shame
the death of my grandmother,sadness
"when i see that my mother forces my little brother (15 years) to work very hard for school i don't agree that she constantly puts him to work, but i don't tell it to her, so nothing changes",guilt
when once again i drank too much and felt very rotten the morning after,disgust
"one day i had an appointment with my boyfriend which i had objected to in the begining, however he visited me and convinced me to come  the day of the appointment; i had to wait for him for over an hour",anger
when i saw that the mark i had obtained in an exam was a good one,joy
"when i left a carnaval ball at 4 o'clock am i was alone in a foreign city and i had to go back home, when a guy appeared and tried to ""catch me""",fear
"i turned the knob of my granny's two band radio and did not hear any broadcast,  "" what ! have i broken the knob ? how much does it cost ? what if the spare part is not available ? ""  --i did not know how to tune a radio",fear
while playing basketball i broke a team member's spectacles  his face was injured by the  pieces of glass  it was not serious but i felt guilty and blamed myself for being too careless and vigorous in my game,guilt
the shame came when i was beaten by my teacher at school in front of boys and girls some of whom were my friends and a girlfriend apart from being classmates,shame
when my little sister was sick at home and i thought that she would die,fear
"in southern tyrol, i was gathering apples, it was a fine day, i was not thinking about anything, i felt an overwhelming joy",joy
the time i was at secondary school during the holiday i appeared to my father while heavily drunk and i talked nonsense like in some sort of carefree,guilt
"on the way back from denmark with a friend on a small yatch, there was a storm and my friend was blown overboard;  i was very scared till i managed to get him back onboard",fear
when i don't succeed to fulfill a promise,shame
"a series about freud was shown on tv  in it, a tampon had been set in the nose of a woman, and forgotten there  after great pain it was taken off (close-up picture), the woman was bleeding from the nose and the mouth",disgust
fear to come and live in nijmegen,fear
i had left a student newspaper of the chinese university on the table of the library  it had disappeared when i came back,anger
"i became disgusted with the man on whom i had counted, who i had trusted, the man who should have been my mainstay - my father i could hardly make myself (and the others) believe in this emotion it has cumulated after events and deeds everything",disgust
when one's studies seem hopelessly difficult and uninteresting,sadness
"saying something quite rude, but in jest, about a photograph of someone, but it didn't quite turn out that way",shame
the sadistinc exacution of a student in the usa,disgust
i had cared for a horse for 2 years one day it was sold and i cried for several days because i was so sad,sadness
not being able to have a party at home with friends,shame
my father died unexpectedly at the age of 53 years he certainly would have liked to live longer i was also said because i was confronted with the fact that i would die one day too,sadness
"when i blamed my failure to the bias and favouritism in the        marking system, in fact i had not worked hard enough",shame
