text,emotion
"during my holiday i met again a friend who had tried to commit suicide she had just left hospital, her lips were trembling, she looked miserable",sadness
"when i was betrayed by a friend, and decided to stay apart form her",sadness
"last academic year i received bad news - my grand-uncle had passed away  i felt lonely and bad because apart from the         biological ties, he was a good old friend of mine at home",sadness
i was all of the sudden sad when i heard that my cousin who usually paid school fees had passed away after a very short illness,sadness
i had failed some subjects in mathematics,sadness
"when i knew that a person that i liked very much didn't react the way i would like to, even that i knew about his feelings for me",sadness
often a dog which is treated very badly by his owner comes to us,sadness
"last year, when i took the college entrance examinations i failed the fuvest it was for me the most frustrating situation because i had studied all year long, and only thought about this",sadness
"when a close friend, residing in the hostel, lost his father i really pittied him and the situation made me feel sad",sadness
a dear friend was removed from the division whre i work,sadness
"when my grandmother passed away  we had been waiting for it as she had been sick for years, but when it happened i found it hard to accept",sadness
when my father died,sadness
when i knew about my sister's in law finacial situation and what she was facing,sadness
when my beloved grandfather died,sadness
"when my wife died in hospital, she was pregnant and had undergone an operation",sadness
when on christmas day my grandmother died i received the news when i was coming back from a party on the 24th at 5 am,sadness
i experienced this when my maternal grandmother passed away  she was the last of my grand parents to pass away,sadness
i felt very sad when i saw the first list from the names of the people who entered at the university and my name wasn't there,sadness
"when the train taking me to my military service left the station, on the platform remained relatives, projects and goodtimes  i had a hard year ahead",sadness
"after hearing the news about the death of my sister, i felt very sad",sadness
the passing away of my mum,sadness
when i received my syjc results which did not allow me to get   admission in engineering,sadness
"when i didn't succeed to enter at the university, i felt that the college entrance course sistem prejudiced me, that my integrity, and effort weren't corresponded",sadness
my father's death in january 1983 moved me deeply  the gloom prevailed for almost two years and i am still to recover from it,sadness
my uncle was beaten by his troublesome son he fell unconscious and gained consciousness after some time that time i was at school; this news reached me through someone,sadness
a close friend died,sadness
when my brother died,sadness
"when a girl did not answer a question, concerning my love for her, put forward to her",sadness
when i was 10/11 years old my father travelled very much for his work (he passed three months away from home),sadness
"it was the time i went home for my holidays only to find that my sister had passed away  the news had been hidden from me, so that i could take my exams",sadness
we went to visit my mother at the residence  she was crying and said that she was about to die  i believed all her complaints and continously thought of the possibility of loosing her,sadness
i was watching a sad film and it affected me deeply,sadness
when the girl i loved turned me down,sadness
when my elder brother died,sadness
my dog died of a cerebral tumor,sadness
"i saw a dead child which was not covered, it had been knocked down by a car",sadness
"a close friend travelled to another country when i knew that he would only come back after many years, i felt very sad",sadness
a friend who was 22 years old died,sadness
i had received bad news informing me that grandmother and grandfather had passed away the first one to die was my grandmother and after two days grandfather died too,sadness
when i realized that it was impossible for me to be as free as i had imagined and that i could not do anythong about it,sadness
"in the 12/83 my boyfriend asked me to forget him, as it would be easy",sadness
a friend of mine was hurt as he thought that our relationship was not the same as before and something had gone wrong,sadness
finding out that the university will give first priority to qualified practioners and clinical years to go to your english lectures,sadness
i felt very sad when a friend of mine failed the final exam and she could not be accepted at the institution of learning,sadness
when my family and i heard of the death of my grandfather  we had  seen him a few weeks earlier and it seemed that he had just been waiting to see us,sadness
when i couldn't go for a trip with my friends in a holiday,sadness
"when i became conscious that men don't wnat anything they don't have a goal they have: sex, but this isn't important",sadness
a friend breaking up with her boyfriend,sadness
"when i saw in the newspapers, on the tv, and magazines the chaotic situation caused by the drought and hunger in mauritania",sadness
it was only once that i really felt sad: at my grandfather's funeral (after a long time of suffering he had died of cancer),sadness
"when my grandmother, my second mother died",sadness
when i decided not to out any longer with a girl whom i liked quite a lot  this made me feel low for a some time,sadness
at my grandfather's death,sadness
it happened when i lost two very intimate friends in a car accident,sadness
the death of my guardian with whom i had stayed when i did my grade six,sadness
when my aunt passed away in early 1982,sadness
failed an examn,sadness
i am sad because some relations to friends are not very good,sadness
when i heard about the death of my aunt,sadness
my friend was badly hurt,sadness
"it was mid may 1985, when we had a test on nursing my classmate had an answer sheet, so he tried to peep the nursing tutor caught him during this time i was turning my question paper and it made noise this friend blamed me of causing the whole m",sadness
when a friend left me and went back home for good,sadness
"when i knew almost the same day about two great friends of mine that had serious existential crisis, and mainly when i notice that i'm in the same situation that they are, but i didn't realize it",sadness
"i felt very sad when i lost my three kwacha at civo stadium when sam mangwana was playing some rumba records that was not what i expected, i wanted some disco records",sadness
"one saturday morning i had got ready to go out swimming with my friends  unfortunately the weather did not permit it, so we stayed indoors",sadness
"during an informal talk with a friend when we talk about the life of another person, a common friend, that is in a situation of not being able to assume certain problems that he decided to solve, that is, she herself suggested the problems and decid",sadness
loss of close relative,sadness
to buy a car and didn't like the business and the car,sadness
i was not chosen for the all english class,sadness
a friend's mother died,sadness
"i insulted a couple of good friends of mine and even tried to hit them when i was drunk  the next day, i was ashamed of course",shame
"my friend was so intoxicated that the police came and took him away, and they later contacted his parents",shame
"i forgot to zip up my trousers, this was not noticed by anyone",shame
when my sister became pregnant at unza last year,shame
when i could not remember what to say about a presentation task at an accounts meeting,shame
"when i was in a bus on my way to the examination centre, a man    sitting opposite me kept looking at me continously  i did not know  what was wrong  when i reached the  centre i started strolling around  as i still had a little time  suddenly a",shame
"i was caught stealing food at my aunt's place  i had tried to hide the food i had taken from the pantry while my aunt was in the kitchen, however she went to the pantry and discovered the stolen package",shame
when coming up for trial because of shop lifting,shame
i felt ashamed of myself the first time i drank as nobody in the family drinks  i felt that i had let down my parents and my friends,shame
when my friend and i were discussing the good looks of a guy we realized that he had been listening,shame
after having failed my driving test,shame
insulted my girlfriend during a peptalk,shame
"my mother told my uncle who is a roman catholic priest (redemptist father) that i had been living in a de-facto relationship for three years he was very, very angry at me",shame
my article not chosen by the college newspaper,shame
when i gave my boyfriend a brush-off,shame
making an unexpected talk with a professor in the canteen this made me shy,shame
"last summer i went camping with some cu students  as i was working then, i had to leave the second night (some of them had joined us the first night)  next morning, 6 o'clock, a female classmate knocked on our door and tried to wake us up  i was",shame
being unable to stop urinating on the bus,shame
failing an examn,shame
getting drunk and creating a lot of trouble at a place i respect - my friend's home,shame
"i fell on the ground while crossing the street  my cap covered my eyes and i felt quite ""difficult""",shame
when i contacted a sexually transmitted disease and the lecturer came to know about it as it was he who treated me for it,shame
when i arrived too late at a meeting of mentor (the night before the introduction of novices on the university start),shame
a friend catched me while masturbating i am not fully sure whether she saw it or not,shame
during a party i overheard a conversation about china when i wanted to give my opinion one of the people came out to be chinese and his opinion was right of course,shame
"i had obviously done the work badly but my class-mates of the student's association did not blame me, they helped me do the work",shame
"when i was 10 years old i stained our bench with a fountain-pen, i tried to twin the cushions, but then there were colour nuances then my mother catched me, she saw it and became very angry",shame
during the lesson the teacher called me and asked me if i had reported that i was late  i pretended that i had but looking at her eyes i knew that she knew that i was lying  i thought that it was really bad luck that she had examined the list of t,shame
"when i was found urinating, behind a toilet instead of inside it, by my class mates and the teachers  i was told to pick up my own urine from the wet soil, i did it",shame
failing in the english language exam,shame
when i did something naughty and it lead to the embarrassment of my parents,shame
nearly caught masturbating,shame
when a soppy poem that i had written to a boy was found and every one read it and started teasing me about it,shame
being sexually assulted in public,shame
at school - being whipped by the teacher in front of the class,shame
one morning after breakfast i was still not satisfied  my nephew (a small boy of 2) had not eaten his breakfast and just when i was taking a bit of his share someone walked in,shame
i do not remember when i last felf ashamed  i do not usually feel ashamed of what i do,shame
"i talk too much, cannot keep things secret i promised a friend not to tell something to anybody neverthless, i did, and she got informed about it i felt very ashamed",shame
when i forgot the birthday of my best friend and i innocently came to visit her one week later,shame
at christmas night there was a good movie on television which i wanted to see for years i was whining about it till someone told me it was very childish then i felt shame,shame
i saw a bag on the street and just then a stranger passed by  i picked up the bag immediately and gave it to the stranger as i thought that it belonged to him  but it was not his bag and i felt ashamed,shame
when an intimate friend of mine passed ba with first class and i got only pass class,shame
same as above - friends who torture animals,shame
i insulted the girl to whom i had proposed when she turned me down,shame
i did not do the homework that the teacher had asked us to do  i was scolded immediately,shame
when i had to walk home from the bus-stop in a skirt that i had soiled  it drew a lot of attention and they all seemed to want to see the blood stains,shame
when i bribed the person who caught me doing something i was not supposed to have done  i was very ashamed of what i had done,shame
i was very drunk at a certain wedding party and i got involved in a fight,shame
"i was catched when, as a little girl, i played tricks i was very startled then and wet my pants",shame
i wrote a letter to my father to ventilate my bottled up feelings afterwards i thought it was too negative,shame
"my brother came to see me and found me with a boy friend  when my boyfriend greeted him, he did not answer and instead started shouting at me and scolding me in the prescence of my boyfriend",shame
"recently, i left my bag in the car of someone who picked me up while hitch-hiking i spent some effort to find out where he lived (i succeeded)",shame
when i saw my 18 year old son grab an oxygen mask as he had breathing difficulties  i had a bad conscience because i had not stopped smoking  medication for the dilation of his breathing tubes also caused a sense of guilt in me,shame
my father was very angry with another man in the presence of my friends,shame
"when i was leaving home i decided to leave without saying good-bye to my young brother  my brother saw me and said,        "" will you not say good-bye to me?""  he is only 31/2 years old",shame
i was very angry at someone,shame
when i received a letter from my girlfriend telling me that she was engaged to an another man,shame
"one rainy day when the streets were wet, and as i was walking down a slope, i fell down out of my carelessness  there were many people and they saw me, so i felt ashamesd  moreover i hurt my ankle and it was painful",shame
while dining with some accquaintances i was asked something which i should have known but i did not know,shame
i am troubled by hair growing in my neck i was troubled by this for a long time and was much ashamed when someone brought his/her hands close to my face,shame
when i did not speak the truth,shame
"in the compartment of a public transport railway, i did not give my seat to an old man who was standing near me  it was another teenager who did so",shame
when i was caught with someone's daughter,shame
not being able to hand in homework in time,shame
"when i was taking an exam in grade 5  the examinator found me with a note-book and accused me of copying, all the students laughed at me",shame
my friend had many female friends and i thought that they were his lovers  i would scold him but he did not accept my advice  later i learnt from his girlfriends that this was not true  i felt ashamed at having misunderstood him,shame
when i failed the grade seven exams,shame
"when, as an adult i have been caught lying or behaving badly",shame
a much older man took advantage of me during my childhood (four to eight years of age),shame
ctiticized by teachers in public,shame
my mother caught me stealing some food when i was a young boy,shame
"quite recently i realized that i had had some erroneous views about life for instance, i had always lived for other people, had forgotten my own person and suppressed my own feelings i was ashamed because i had not been concious of that until i ha",shame
meeting other friends who got in the good universities,shame
when i was in the canteen of the united college i mistook a stranger for a classmate as i was not wearing my glasses  i realized that i had made this mistake when i saw him again carefully,shame
"on new years eve i drank too much alcohol, so much that i had to vomit in the presence of other people",shame
"when i was hungry, i tried to take the money that my mother had saved up for something else",shame
do not remember any situation of that kind,shame
"when someone i know was caught in an ""adultery"" situation",shame
"i stayed at home for a period because i felt depressive and i neglected my study when people adked me, i told them that i had freeterm and studied hard i felt ashamed for my behavior and lies",shame
first time going out with a boy and other people laughed at us,shame
not doing well in the examn,shame
when i failed the grade seven exams,shame
i tried to swindle a jeweller because my watch was broken and i wanted to have it repaired it was a pity but they detected it,shame
my elder brother and i have not always had a good relationship and i feel ashamed of myself as i do not call him to talk to him nowadays,shame
i had lied to a person because i had thought that i could not tell him the truth when he found out he was not angry but understanding we talked the whole thing over,shame
when i got a bad result for one of my assignments,shame
during my childhood i once lied and my sister found out,shame
asking someone to give me back the money i once lend him because i needed it myself,shame
once a female classmate told me that the clothes i wore seemed to be a child's clothes  on hearing this i felt a little ashamed and i criticized her clothes though there was nothing wrong with them,shame
"i was working in a job in which i could not work quickly enough, and was told that my work was not up to standard",shame
"while watching a religious film, i got very excited and made a number of comments which were reproached to me by an elderly person who respected me",shame
"when a lady i was flirting with told all my class-mates that she was in second year while i was in first year, everyone laughed and started looking at me",shame
"in an examination ,which other students found easy i could hardly think and did not know what to answer",shame
"i had gone to aa bookshop to buy some books  somehow, i got very cross with the security guard checking through what i had bought  i lost my temper and screamed at him  later i felt very ashamed at myself as a lot of people i know were there",shame
after a jogging session i had severe abdominal cramps and this lead to my wanting to empty my bladder  my friends gathered around me and two of them had to help me to the toilet  i was ashamed at having to go to the toilet in the presence of my á,shame
i was running in front of a crowd when i slipped and fell on a wet lawn,shame
i forgot that the course instructor had directed us to go for special classes after the usual class hours  i missed this the first day and when he asked me about it the next day i said that i had forgotten,shame
"as a young girl in form i, i wet my bed one day at the boarding school and many girls came to see the person who had done it as i had to take my mattress out that day",shame
lying to my cousin about the form five examination fees,shame
when i could not hold my bladder while making a telephone call and ended up wetting myself,shame
"when i stole a book in class and the teacher caught me, the rest of the class laughed at my attempt",shame
"i lied, to be precise i cancelled a meeting with a good friend",shame
not chosen for all english classes,shame
it was during a school holiday - i was found necking a girl in my room by my father,shame
"i was jerking me off in my bedroom, when suddenly, my mother came in she looked at me and immediately left the room",shame
i was ashamed at being the only one to have got a c+ in ed120 assignment,shame
"when i was tired and unmotivated, i shouted at my girlfriend and and brought up negative sides of her character which are actually not so important",shame
i did badly in the mid term examination,shame
"at using other people, because of sexual experience that was using another to the detriment of both anxiety that i may have affected another for the worst",shame
"i omitted to do a favor to a friend, while he was very much in need for help",shame
"my girlfriend had started going around with another boy  her cousin, also a friend of mine, asked her as to who she preferred  both of us were present and she chose the other guy",shame
i was wearing slippery shoes and i tumbled down in a place where there were many people walking by,shame
when i wet my bed at boarding school,shame
"when the teacher asked me a question, i did not know the answer and i just stood still for about a few minutes without saying a word",shame
when i tried to steal a book from the bookshop and was caught,shame
"when my mother found a leaf of my diary where i had written about my mother's lack of education, especially her poor arithmetical insight",shame
"making bloopers: eg telling something negative about a certain person, while that person is standing besides you and hears everything",shame
i feel shame when i do not arrive on time and others have to wait for me for a long time,shame
the day after the night i drank too much at a party,shame
i was double crossing my fiancee and one day she caught me red handed  she forgave me later  i was very ashamed of what i had done,shame
i scolded my sister without waiting for her explanation,shame
"going out for dinner, or during one ice-cream and four spoons",shame
criticized by a teacher in public,shame
when i am angry at someone without a good reason later on it proves that he didn't do anything wrong,shame
when i got drunk at a party and made a fool of myself by vomitting all over the place and insulting the people who were there with me,shame
when i failed to answer a simple question,shame
a girl asked me why i didn't dance i told her i was ashamed to dance i felt myself ashamed having to tell her this,shame
when i failed my grade 7 exam at the first attempt in 1975  my father and the entire family thought that i was finished in life  i really felt like hiding,shame
i thought of myself as being clumsy when i made love for the first time with a girl,shame
when five of my friends at the secondary school found out the bad things that i had been saying about them,shame
when i imitated a teacher behind his back - walking very silly,shame
"this was when i was discovered stealing a piece of bread at home, i was very hungry a few hours before supper",shame
"when i asked my classmate to teach me to do my homework, he asked me to study by myself first but i did not do it  when he asked me  if i had studied, i felt very ashamed",shame
my companion admired me when i did some work voluntarily,shame
"a patient, to whom i had given a powerful medicine, shouted at me in front of many people  i realized that he did so because he was very ill",shame
when i got very low marks in one of the assignments,shame
i choked on a cold drink in front of girls who were strangers,shame
i told a friend that i was going to a party and he would not enjoy himself if he came along  he understood  that he would not have fitted in and there was something in that,shame
i lied to someone and some time later this person found out that i had not told him the truth,shame
when i realized that i was directing the feelings of discontent with myself at my partner and this way was trying to put the blame on him instead of sorting out my own feeliings,shame
when i walked out of my room with only my pants on and found my girlfriend and her female friend looking for me outside,shame
"when one has been unjust, stupid towards someone else",shame
failing an examn,shame
when my cousin's wife refused him sex and claimed that she was my girllfriend  i think that there is something wrong with the woman as i have never even thought of having sex with her,shame
when i went to a disco with a friend i started behaving badly embarrassing him without reason,shame
i made a joke about the rat of a boy i compared his rat with a sausage i told the boy he had a delicious sausage,shame
"when i embarrassed a friend by asking him aloud if a certain person was ""the source of gossip"" he told me about, while that person was also present",shame
"after having quarelled unnecessarily and without any reason, and having been stupidly cross in every way",shame
"at a concert an old man arrived and began to danse, sing and do silly things",shame
when i was caught stealing money from my father,shame
the parents of a friend of mine surprised us and another couple sleeping in thier place,shame
"when i was in grade one, one day i felt like going to the toilet during class but i was very scared of the teacher so i urinated in the class",shame
during a meeting,shame
when i tripped while getting on a bus,shame
when inadvertantly i found myself in the ladies room,shame
when my mother caught me masturbating,shame
"when a woman who i respected very much was made pregnant, unexpectedly by a man of a caliber i never expected",shame
"i was watching tv with my parents and some pornographic scenes came on, i felt uncomfortable and tried to distract my parents attention by talking to them",shame
when i went to see the doctor and had to take my clothes off so that he could examine me,shame
i had a feeling of shame when i found myself unable to answer some questions from my tutor simply because of a lack of preparation,shame
i had a misunderstanding with my father and after some time i found that i had been wrong,shame
when i had to represent my boss at a meeting,shame
when i was in the toilet and someone came in,shame
"i had something wrong, saying wrong things and being impolite to someone, and this had embarrassed the this person  and i still meet the person",shame
when i failed one of the first year's courses,shame
each time the professor asks me a question in class,shame
i took an exam which i failed terribly as i had not studied,shame
"at primary school, when i vomited in front of others in the middle  of a lesson",shame
on christmas eve i went to a classmate's home with other classmates  the next morning when i came out of the toilet she said something and i did not understand what she was saying  when she pointed at my trousers i discovered that i had forgotten,shame
the day i learnt that my girlfriend had been going around with  a close friend of mine,shame
"when i complained to my mother about how untidy the kitchen loooked, she boxed my ears ( this had never happened before)",shame
when i was a child i had to recite a poem in a show at the end of the term,shame
i could not finish my homework on time,shame
"when i made the same mistake that i had accused someone else of, and this was obvious to a third pereson",shame
"i was with a group of people and everybody told me to do or say something  it was a confusing, strong and traumatic situation for me",shame
i was ashamed when my friend and i were cross with each other till we apologized to each other,shame
when i inadvertantly entered the ladies room and met some girls on my way out,shame
my teacher said that being university studets we did not have any self-initiative or self-control,shame
equivocal situation when filling a security questionnaire on entering a government building with several people there,shame
"my third grade teacher caught me cheating on a spelling test i couldn't spell australia and she said in a loud voice something like ""we don't have cheaters in my class""",shame
when i was dismissed from a job after having been accused of theft,shame
i liked a boy and i would feel shy and then blush  the more i wanted to avoid it the more i blushed,shame
when i as a child of 9 or 10 i was playing doctor with the neighbours boys their mother caught us,shame
getting very low marks in mathematics,shame
"the last time i had to phone the registry, after having called them so many times in the last few days",shame
in a very crowded shop i was distracted and missed my turn in the queue  a woman who was behind me began to shout at me asking me either to pay more attention or to leave,shame
"i do not have accomodation on the campus so i stay with my extended family, one young man used bad words while asking me to leave their home",shame
when i just took a shower with a girl down the hall i felt that i had let my devotion to god go out the window although nothig happened i felt ashamed,shame
"i misunderstood a girl and thought that she loved me  one day when i was talking to her, her boyfriend appeared and i felt ashamed",shame
spots on the seat covers of my husband's car,shame
"i was at the university dining room, alone, and at a table next to mine thre were several professors  one of them asked me to join them  i refused but she insisted  all the others started looking at me and i had to move to their table",shame
"on new year's eve, when i went to the house of my girlfriend's parents to meet them",shame
once i arrived two hours late to my work place (a bank) and i was still feeling feeble and tired,shame
i was swimming in the sea and a wave took the top part of my bikini away,shame
"on a road trip with a group of sorority and fraternity people, i became intoxicated and basically raped i don't remember the actual event, but i know the feeling that i experienced later",shame
my little brother was arrested by the police at the railway station after he had drunk some beer,shame
"when i was doing my homework at home, some relatives came and advised me to help my mother do the house-work",shame
when i swindled money out of someone,shame
"for example, to feel bad because of one's attire, to be among people who do not belong to the same social class, to give a wrong answer in class, to be surprised in particular situations",shame
"i think that i am rather shy and do not mix with people as i would have liked to, out of shyness",shame
when i asked a friend to return the money that i had loaned her and then remembered that she had repayed me in several ways,shame
cannot recall any incident when i felt shame,shame
i was in a very small class and the professor said something about me that made everyone look at me at the same time,shame
"i was worried by a task related to my studies which had to be done in groups of two  i was talking about it to my friends when i said something negative, in too abrupt a manner, concerning my work partner  i did not quite mean what i said and i fe",shame
every time i was around this one person i would stick my foot in my mouth by being nasty one time i accidently said something fairly cruel that was totally inappropriate,shame
my aunt phoned me to ask me why i had refused the her invitation to dinner at her home on the new year's eve,shame
"i promised a friend that i would return a book to it's owner for him , but i forgot to do it",shame
when i forgot about a meeting at work,shame
i felt shame when i found that i was almost last in the exam,shame
when i stated sharply something i was not very sure of and a few days later i was shown to be wrong,shame
"during an informal discussion i contributed a lot even though i had not spent much time studying  whenever someone said that someone was not paying attention, or that he had too many other things to do, or that the persoon was not trying his best,",shame
in class i had to say something aloud and people reacted  by laughing,shame
when i boxed my child's ears,shame
when i failed grade 7,shame
when i fell head on in a fountain,shame
"i was alone in the bus when i tripped and fell, and dropped all my papers",shame
when a professor caught me absent-minded and not paying attention to what he was saying,shame
one day i felt dizzy during a lecture  when the lecturer asked us as to who had heard the fairy tale - i was the only one who put up his hand and this surprised the whole class,shame
once when i said bad things concerning a friend,shame
i was wearing a slit tight dress at a disco and it burst open,shame
emptied a bucket of water in a hospital,shame
"one day in class, the professor asked me a question concerning something he had been explaining  he was very close to me (beside me) and i had no idea what to answer",shame
when i went to the library three weeks after it had opened and found that everyone was busy,shame
about a dozen girls laughed at me and i was sure that there was nothing wrong with me,shame
once i had to visit a rather special person,shame
"while shopping, a person close to us created an uncomfortable situation for those who were with her",shame
"in a mathematics class, the professor asked me a question and i gave the wrong answer",shame
when i was emotionally unstable i said things which may have hurt others or made them feel unhappy  when i calmed down i realized that i had been selfish and had not taken into consideration the feelings of others  then i felt ashamed as someone p,shame
"one day, when i was sitting on the bus, there was an old woman standing beside me  i was very tired and sleepy and did not think of giving her my seat  a 50 year old woman who was sitting beside me got up and gave her seat to the old woman and sai",shame
when my mum learnt that i had beaten up someone in a fight,shame
when i was taken to the place where my uncle had defecated in his pants after having drunk beer,shame
when i was young i felt ashamed when our relatives visited us and i hid myself,shame
the girl with whom i was going around had been forbidden to be alone with me in the house  we paid no attention to this prohibition but one day her parents appeared and i jumped out of the window  they saw me,shame
"a children's film in which i played a clown, with spotlights, cameras and the director who demanded jumps and guffaws",shame
when i realized that i was pregnant  i thought about what my relatives and friends would think about me and i felt a lot of self pity,shame
"i insulted two of my friends because i thought that had been gossiping about me right under my nose, however i later found out that they were not doing so",shame
"i can not think of any incident when i have felt very ashamed  there are small incidents that i am ashamed of, for instance, not sending money to the children in ethiopia",shame
i drink wine too often,shame
when i dated a close girlfriend's boyfriend a few times he told me that it was over between them and i accepted it  when she found out she finished our friendship,shame
i slipped and fell in to a puddle and people started looking at me,shame
"i had to meet a girlfriend to go out for a drink and she arrived with her aunt, to whom i was introduced  then the aunt left",shame
when i forgot my mother's birthday,shame
once my presentation was the worst among my classmates as i had not prepared it well and had not seen it as important  my presentation was so confused that it clearly showed my poor preparation,shame
when i told a lie to a friend of my sister on april fool's day  she later came to see me and told me that it was a very foolish thing to do,shame
in a christian gathering's lucky draw i mistook a girl's name for mine (a boy's name)  i realized my mistake only when i went up to the stage for the prize  i did not know what to do as everyone was looking at me  i blushed and went back to my se,shame
"a person (a male) told me that he liked me  he has a problem, he is a homosexual",shame
when criticizing something about a person and then realizing that the person whom one is talking to is similar,shame
we were discussing a subject ( i knew very little about it) and i was holding my ground  they showed me that i was wrong,shame
one day i got on the bus without any money or season ticket and the driver threw me out,shame
at a friend's party there were several allusions to my sexual adventures,shame
"when i lied to my wife and told her that i was going to the copperbelt on a buisness trip, she later found me in a hotel with a girlfriend",shame
"when i overtook a car on the mainroad, misjudging the distance of an oncoming car and this resulted in tooting and flashing from the other driver (we could have collided), and i had an acquaintance in the car with me",shame
"when we were at home, my husband and i, he made a remark about something i had done, in a perfectly friendly manner  my deed had been unjust and i knew that my husband was right, therefore my sense of shame",shame
"a few years back i had proposed love to a girl who later turned out to be related to me  though we were in love with each other, we both felt ashamed and withdrew from each other",shame
"i complained about a colleague's behaviour as she goes back on her word, is often absent and is irresponsible  i found out that she was an alcoholic and was trying to fight againt her addiction",shame
when a friend from whom i preferred to hide my private life discovered that i had relations with a man,shame
"when my younger sister, who was then 16 years old, was pregnant",shame
when i did not buy what i had promised to,shame
"my mother had just been teaching me how to crochet, which is thought highly improper for a boy in a town  just when we finished, a neighbour walked in",shame
"the first time that i caressed a girl, i was about thirteen and she was eighteen  i noticed that it did not affect her at all",shame
this morning i spent a lot of time on my toilet and missed the train to the university  my mother told me that i spent more time than a woman on my toilet  i felt a mixed emotion of shame and anger,shame
my mother revealed personal details about me and the negative aspects of my character to other people when i was present but unable to defend myself,shame
"once in primary five, i had forgotten to take a book to class and the teacher punished me by asking me to stand at the back of the class  i thought about the way my mother would react if she saw me being punished  my mother was very good to me and",shame
when i failed the grade 7,shame
when i was in a religious school my teacher showed me up in front of all my class-mates  they were very sarcastic and cruel,shame
i took a girl out once and discovered that she was going around with one of my close friends,shame
when people next to me play the fool,shame
"when i told a girl that i could not take her out that night as i was entertaining my mother who had come from home  however, i later met this girl with another girlfriend at a hostel where i had taken out another girlfriend of mine",shame
it was discovered that i had received a warning letter as my gpa was very low,shame
a professor was going to read aloud in class a composition of mine in which i had criticized some political attitudes and also some class-mates   i was ashamed at having written that,shame
when i went for the first time in my life to a nudist-beach,shame
when i was 13 years old i wrote passionate love letters to my boyfriend and i later found out that his sister had read them,shame
i forgot something i agreed upon with a good friend,shame
as a kid my mother caught me stealing sugar and giving it to a neighbour,shame
acting in a play at the orientation camp made me feel timid,shame
"when i was young, about 6 or 7, i did not make it to the toilet on time  i hid the dirty trousers in the cellar as i feared itá
being discovered by my parents",shame
when the literature teacher made me recite a poem in the middle of the class and i had to gesticulate,shame
when i bought new clothes and put them on,shame
when i overslept for the second time on the day i had an examination,shame
i was walking to school and i passed by a red cross post where there were many soldiers  they began to pass remarks at me,shame
during my highschool time i was chairman of the student's comitee in this function i once had to make a speech to a large audience and i was very nervous after three sentences i forgot my text,shame
on the train a drunk person touched my baby and i reacted very disapprovingly  i felt ashamed later as the person had not been aggressive though he could have been,shame
"when my boyfriend revealed that he knew that i had discovered things of an important nature about him, i felt ashamed as i had not mentioned it earlier",shame
when my friend had a child out of wedlock,shame
when i did not inform my friends of my forthcoming birthday,shame
"when i was in lower six i joined an interview group to interview the general public  one of my friends in the group lost her purse and she was very nervous  five of us had to go another place so we left her, and planned to see her later  then i",shame
about sweden's arms exports,shame
a friend of mine had said something about not liking to come to my place just before coming to my place   in the meanwhile i got to learn about this from another friend of mine and when she arrived at my place i really treated her badly  i was lat,shame
when my first sexual intercourse turned out to be a flop  i was in a panic and ended up without an erection,shame
i was dancing in a theatre  i was not sure whether some frieends of mine had come to see me  i was very scared of doing things wrong,shame
when i made acquaintance with the parents of my boyfriend for the first time they spoke limburgian (a dutch dialect) and one of my first remarks was that i disliked limburgian dialect,shame
when i do not succeed in making myself clear to other people when they do not understand what i say,shame
"when i had not prepared my contribution to the group as thoroughly as the other members, with the result that the overall result was poor",shame
"when my father found me in bed with a girl, we were deep in actioon when he entered the room",shame
our teacher had invited us to lunch and once at the canteen we started introducing ourselves  two of the boys showed a lot of interest in knowing personal details and then they started talking about some activities held in the college  i had littl,shame
i was about to share lunch with my aunt's husband when she told me that i would have to wait and eat with my cousins,shame
when we received  our academic result i learnt that my  results were bad as i had not done my best  the results of my accquaintances were good and when they asked me about my results i really did not want to answer,shame
"when i gave water to the plants of a friend then one plant fell over, and a little statue broke i, of course, had to tell him everything",shame
when i entered a bar looking for a friend,shame
when friends found out that i had been lying about where i had been on a particular occasion,shame
when money was stolen from my pocket,shame
"when i met a friend whom i had not seen for a long time and heard all about her troubles, i thought that i should have got in touch with her earlier",shame
when my darling found me walking hand in hand with another girl whom i loved also,shame
the discovery that one has only thought of oneself,shame
"when i blamed my failure to the bias and favouritism in the        marking system, in fact i had not worked hard enough",shame
"in an important situation for me, my father behaved inadequately",shame
"i felt ashamed when a friend, i had always respected, insulted me in public  he was drunk",shame
when i was young i was told to to the shop to buy a dozen eggs  i went and asked for one egg and the people in the shop laughed at me and so did my family when i told them what had happened,shame
i made a very insulting remark against a person whom i care for very much this event was caused by a third person who didn't like the person i insulted,shame
i got pass marks in the hss compulsory courses while most people performed well,shame
i was drinking a glass of wine and eating something when there suddenly appeared pictures about the famine in some parts of africa,shame
when i dropped a bottle in the state liquor store and everyboby started laughing,shame
my love proposal was turned down by a lady i really loved,shame
after a party in which i made love with a boy in public later on i heard that others were talking about me and called me a slut,shame
"i was with my colleagues and we met an elderly man who was very drunk, as he approached us he started to undress",shame
"my teacher reminded us not to do a summer job, however i did it for two months  yesterday i was chatting with my teacher and when we talked of the summer job, i felt ashamed",shame
a few days back i had a tutorial class and the teacher randomly assigned one person in each group to make a presentation  the discussion in our group had been confused and the presentation was not very well prepared  unfortunately i was selected t,shame
the mother of a friend of mine passed by me and saw me sitting on a boy's lap  i tried to greet her but could not help blushing,shame
